,"Emissions quantity, tonnes","Total population, thousands",Population density,GDP per capita,WMG,clusters
1484,-0.4493218277206336,-0.5163625982960764,0.8412720940652656,-0.2270703816327963,-0.3496547497080875,0
1485,-0.40597122220984294,-0.5163625982960764,0.8412720940652656,-0.2270703816327963,-0.3496547497080875,0
1486,-0.1183455131977249,3.0293528512292176,-0.1823794019105356,-0.24265563805789306,0.22688523336201014,4
1487,-0.4687096605261157,-0.4719090872237613,-0.17029453980176504,-0.4099665216743524,0.18325518058913792,3
1488,-0.40694797187845594,-0.4719090872237613,-0.17029453980176504,-0.4099665216743524,0.18325518058913792,3
1489,-0.2788496546833098,-0.4719090872237613,-0.17029453980176504,-0.4099665216743524,0.18325518058913792,3
1490,-0.4675087388024112,0.08449038985772563,-0.2109556325122232,-0.6879278706889286,-0.9885233795965741,0
1491,-0.37332216361473003,0.08449038985772563,-0.2109556325122232,-0.6879278706889286,-0.9885233795965741,0
1492,-0.1779722298921322,0.08449038985772563,-0.2109556325122232,-0.6879278706889286,-0.9885233795965741,0
1493,-0.47045957503779934,-0.5162221004734712,0.8009162271579291,0.9029820896884719,0.8501717015458995,3
1494,-0.45594557820559933,-0.5162221004734712,0.8009162271579291,0.9029820896884719,0.8501717015458995,3
1495,-0.42584247366474,-0.5162221004734712,0.8009162271579291,0.9029820896884719,0.8501717015458995,3
1496,-0.4674896765528285,0.3703472597304576,-0.19698558818858042,-0.7065233635575019,-0.8233524655278435,0
1497,-0.3727884206264169,0.3703472597304576,-0.19698558818858042,-0.7065233635575019,-0.8233524655278435,0
1498,-0.46834747778404606,-0.4013510807113824,-0.21919734087146672,-0.6251984273829316,-0.02242935391154561,0
1502,-0.4680424817907243,-0.4945292366632137,0.16944930444577472,-0.2996073694804429,0.9717125628417581,3
1503,-0.3882669672874971,-0.4945292366632137,0.16944930444577472,-0.2996073694804429,0.9717125628417581,3
1504,-0.22280664091043334,-0.4945292366632137,0.16944930444577472,-0.2996073694804429,0.9717125628417581,3
1505,-0.46859528702861997,0.027869767347791983,-0.0932657008981064,-0.7005999950719511,-1.0196877030057687,0
1506,-0.4037455139485773,0.027869767347791983,-0.0932657008981064,-0.7005999950719511,-1.0196877030057687,0
1507,-0.2692422808936738,0.027869767347791983,-0.0932657008981064,-0.7005999950719511,-1.0196877030057687,0
1508,-0.4199103015946314,0.4123842082539617,-0.1594305809054815,-0.19143306631808907,-0.0754087037071763,0
1509,0.9594340782031028,0.4123842082539617,-0.1594305809054815,-0.19143306631808907,-0.0754087037071763,0
1510,3.820296495561366,0.4123842082539617,-0.1594305809054815,-0.19143306631808907,-0.0754087037071763,2
1511,-0.4699277382744445,-0.45991057317326917,-0.22005674418486568,-0.49556405151063143,-0.3029082645942958,0
1512,-0.44105414883166355,-0.45991057317326917,-0.22005674418486568,-0.49556405151063143,-0.3029082645942958,0
1513,-0.38116818554293275,-0.45991057317326917,-0.22005674418486568,-0.49556405151063143,-0.3029082645942958,0
1517,-0.46981336477694885,0.17856773187423078,-0.20974206939921008,-0.7017166956880796,-0.8669825183007158,0
1518,-0.43785169090178494,0.17856773187423078,-0.20974206939921008,-0.7017166956880796,-0.8669825183007158,0
1519,-0.3715608117532968,0.17856773187423078,-0.20974206939921008,-0.7017166956880796,-0.8669825183007158,0
1520,-0.46474471261293254,-0.3385204544422948,-0.1871156010960501,-0.6310732436677812,-0.527291393140496,0
1521,-0.2959294303093293,-0.3385204544422948,-0.1871156010960501,-0.6310732436677812,-0.527291393140496,0
1522,0.05420597002407015,-0.3385204544422948,-0.1871156010960501,-0.6310732436677812,-0.527291393140496,0
1523,-0.4479318084810696,-0.03923199272849663,0.09600304576032068,2.0794019126794203,0.9343153747507247,1
1524,0.17483188538283276,-0.03923199272849663,0.09600304576032068,2.0794019126794203,0.9343153747507247,1
1525,1.466489917100556,-0.03923199272849663,0.09600304576032068,2.0794019126794203,0.9343153747507247,1
1526,-0.46354379088922804,-0.379180524304267,-0.21107307410380513,3.602484448677194,1.0745548300920997,1
1527,-0.2623036220456034,-0.379180524304267,-0.21107307410380513,3.602484448677194,1.0745548300920997,1
1528,0.15508339481524772,-0.379180524304267,-0.21107307410380513,3.602484448677194,1.0745548300920997,1
1529,-0.47013742301985323,0.3129398494139343,-0.0971131363723265,-0.6718570922568194,-0.3590040467308459,0
1530,-0.4469253217031078,0.3129398494139343,-0.0971131363723265,-0.6718570922568194,-0.3590040467308459,0
1531,-0.3987817041572653,0.3129398494139343,-0.0971131363723265,-0.6718570922568194,-0.3590040467308459,0
1535,-0.44335686858124296,-0.38687980498303715,-0.21009133579917502,1.640101600734637,0.7691444606819938,1
1536,0.30293020257797887,-0.38687980498303715,-0.21009133579917502,1.640101600734637,0.7691444606819938,1
1537,1.8507848686859947,-0.38687980498303715,-0.21009133579917502,1.640101600734637,0.7691444606819938,2
1538,-0.4633150438942367,-0.403992439776362,-0.21300229691552058,0.21684238937860453,-0.10657302711637076,3
1539,-0.2558987061858461,-0.403992439776362,-0.21300229691552058,0.21684238937860453,-0.10657302711637076,3
1540,0.17429814239451963,-0.403992439776362,-0.21300229691552058,0.21684238937860453,-0.10657302711637076,3
1541,-0.38693260981671435,5.971292957890519,-0.038324444661234455,-0.6585052370639795,-0.6363665250726767,4
1542,1.8828094479847812,5.971292957890519,-0.038324444661234455,-0.6585052370639795,-0.6363665250726767,4
1543,-0.46301004790091493,-0.40874126618042095,-0.18605495672207592,-0.020674976451842027,0.07418004865695729,3
1544,-0.24735881837283635,-0.40874126618042095,-0.18605495672207592,-0.020674976451842027,0.07418004865695729,3
1545,0.19991780583354887,-0.40874126618042095,-0.18605495672207592,-0.020674976451842027,0.07418004865695729,3
1546,-0.4305851613608936,0.4163743464159521,-0.2058261263299005,-0.4088983732589252,-0.2655110765032625,0
1547,0.6605380047477618,0.4163743464159521,-0.2058261263299005,-0.4088983732589252,-0.2655110765032625,0
1548,2.9236082751953436,0.4163743464159521,-0.2058261263299005,-0.4088983732589252,-0.2655110765032625,2
1549,-0.43916317367306856,2.6689759362466376,0.01025600370657314,-0.5623718796755321,-0.39951766716279874,4
1550,0.4203536600068628,2.6689759362466376,0.01025600370657314,-0.5623718796755321,-0.39951766716279874,4
1551,2.2030552409726463,2.6689759362466376,0.01025600370657314,-0.5623718796755321,-0.39951766716279874,4
1552,-0.47013551679489496,-0.2514399039915333,-0.2084979225383891,-0.6006310138281061,-0.32472329098073194,0
1553,-0.44687194740427644,-0.2514399039915333,-0.2084979225383891,-0.6006310138281061,-0.32472329098073194,0
1554,-0.3986215812607714,-0.2514399039915333,-0.2084979225383891,-0.6006310138281061,-0.32472329098073194,0
1555,-0.37816397500871324,0.4804975526530085,-0.2116939241843033,0.21829895539964161,0.7847266223865911,3
1556,2.128331222608811,0.4804975526530085,-0.2116939241843033,0.21829895539964161,0.7847266223865911,2
1557,-0.4420225111104602,0.7177421759043087,-0.20653566927904127,-0.6929287473611558,0.5478777644767131,3
1558,0.3402922117598965,0.7177421759043087,-0.20653566927904127,-0.6929287473611558,0.5478777644767131,3
1559,1.9628708962317474,0.7177421759043087,-0.20653566927904127,-0.6929287473611558,0.5478777644767131,2
1560,-0.4681187307890547,-0.06915802894342434,-0.16971834199306624,-0.6580197150569671,-1.1007149438696744,0
1561,-0.39040193924074956,-0.06915802894342434,-0.16971834199306624,-0.6580197150569671,-1.1007149438696744,0
1562,-0.22921155677019067,-0.06915802894342434,-0.16971834199306624,-0.6580197150569671,-1.1007149438696744,0
1563,-0.4664984395745328,-0.3649621446566112,5.070770756049512,2.106299831867905,1.9752037766178197,1
1564,-0.3450337852341353,-0.3649621446566112,5.070770756049512,2.106299831867905,1.9752037766178197,1
1565,-0.0931070947503479,-0.3649621446566112,5.070770756049512,2.106299831867905,1.9752037766178197,1
1566,-0.4703604513399698,-0.5115856723274964,-0.20725438735252436,-0.6224795041436624,-1.1287628349379493,0
1567,-0.45317011466637114,-0.5115856723274964,-0.20725438735252436,-0.6224795041436624,-1.1287628349379493,0
1568,-0.41751608304705545,-0.5115856723274964,-0.20725438735252436,-0.6224795041436624,-1.1287628349379493,0
1569,-0.4694874003090862,-0.29965875670967035,-0.1517314282323482,-0.7064262591560995,-1.1287628349379493,0
1570,-0.42872468580163076,-0.29965875670967035,-0.1517314282323482,-0.7064262591560995,-1.1287628349379493,0
1571,-0.3441797964528343,-0.29965875670967035,-0.1517314282323482,-0.7064262591560995,-1.1287628349379493,0
1572,-0.4634866041404802,-0.35420001144504565,-0.03616890211574134,-0.5408632547648846,0.6008571142723438,3
1573,-0.26070239308066406,-0.35420001144504565,-0.03616890211574134,-0.5408632547648846,0.6008571142723438,3
1574,0.15988708171006571,-0.35420001144504565,-0.03616890211574134,-0.5408632547648846,0.6008571142723438,3
1581,-0.27252480027179943,-0.32424587566559687,-0.16328474480421934,-0.3784561434192502,0.2642824214530436,3
1582,0.12441986013665962,-0.32424587566559687,-0.16328474480421934,-0.3784561434192502,0.2642824214530436,3
1584,-0.4709010567381326,-0.5248767663459573,-0.08262683838568821,-0.6245672487738155,-1.1287628349379493,0
1585,-0.4683070658149309,-0.5248767663459573,-0.08262683838568821,-0.6245672487738155,-1.1287628349379493,0
1586,-0.46292693649273475,-0.5248767663459573,-0.08262683838568821,-0.6245672487738155,-1.1287628349379493,0
1587,-0.45769168026736645,-0.3776912473846509,-0.15386556215437586,0.21897868620945893,1.3830816318431247,3
1588,-0.09844452463347898,-0.3776912473846509,-0.15386556215437586,0.21897868620945893,1.3830816318431247,3
1589,0.6466606870516209,-0.3776912473846509,-0.15386556215437586,0.21897868620945893,1.3830816318431247,3
1590,-0.46910615531743394,-0.4715156933204665,-0.15761512963561103,0.5009698678822376,1.4828074667525473,3
1591,-0.41804982603536855,-0.4715156933204665,-0.15761512963561103,0.5009698678822376,1.4828074667525473,3
1592,-0.31215521715404776,-0.4715156933204665,-0.15761512963561103,0.5009698678822376,1.4828074667525473,3
1593,-0.4645350278675238,-0.23966618645720963,-0.20636623531618611,1.8311545104940008,1.9814366412996587,1
1594,-0.29005825743788505,-0.23966618645720963,-0.20636623531618611,1.8311545104940008,1.9814366412996587,1
1595,0.07181948863840273,-0.23966618645720963,-0.20636623531618611,1.8311545104940008,1.9814366412996587,1
1596,-0.4707359776567472,-0.4978449852766987,-0.18034374765644903,-0.5670328909428508,-1.1287628349379493,0
1597,-0.4490602936563602,-0.4978449852766987,-0.18034374765644903,-0.5670328909428508,-1.1287628349379493,0
1598,-0.46368485153613936,-0.4978449852766987,-0.18034374765644903,-0.5670328909428508,-1.1287628349379493,0
1599,-0.47064638508370893,-0.5280520171368369,-0.08068905212458657,-0.18589811543814816,-1.1287628349379493,0
1600,-0.4611762594910678,-0.5280520171368369,-0.08068905212458657,-0.18589811543814816,-1.1287628349379493,0
1601,-0.44153451752114536,-0.5280520171368369,-0.08068905212458657,-0.18589811543814816,-1.1287628349379493,0
1608,-0.46836654003362865,-0.06331331952304409,-0.21385130175466485,-0.6869082744742026,-1.1287628349379493,0
1609,-0.39734059808881994,-0.06331331952304409,-0.21385130175466485,-0.6869082744742026,-1.1287628349379493,0
1610,-0.2500275333144019,-0.06331331952304409,-0.21385130175466485,-0.6869082744742026,-1.1287628349379493,0
1611,-0.4685762247790374,-0.29378594772476907,-0.12699039960575756,-0.688219183893136,-1.0975985115287548,0
1612,-0.40321177096026417,-0.29378594772476907,-0.12699039960575756,-0.688219183893136,-1.0975985115287548,0
1613,-0.2676410519287345,-0.29378594772476907,-0.12699039960575756,-0.688219183893136,-1.0975985115287548,0
1614,-0.39093568222906266,1.4774139027311357,-0.1363606482591086,-0.3905941935945592,-0.10345659477545127,0
1615,1.7707234204390283,1.4774139027311357,-0.1363606482591086,-0.3905941935945592,-0.10345659477545127,2
1616,6.254164522269143,1.4774139027311357,-0.1363606482591086,-0.3905941935945592,-0.10345659477545127,2
1617,-0.46516408210375,-0.35538019315493014,-0.21380053273330393,-0.3719987007259858,0.7161651108863634,3
1618,-0.3076717760522177,-0.35538019315493014,-0.21380053273330393,-0.3719987007259858,0.7161651108863634,3
1619,0.01897893279540496,-0.35538019315493014,-0.21380053273330393,-0.3719987007259858,0.7161651108863634,3
1620,-0.47067879090799936,-0.49450113709869264,-0.16846134995816606,-0.6593306244759005,-1.1287628349379493,0
1621,-0.46208362257120006,-0.49450113709869264,-0.16846134995816606,-0.6593306244759005,-1.1287628349379493,0
1622,-0.4442566067615422,-0.49450113709869264,-0.16846134995816606,-0.6593306244759005,-1.1287628349379493,0
1623,-0.4708768476811627,-0.5280520171368369,-0.12288850734977663,-0.505760013657891,-0.28109323820785975,0
1624,-0.46762921221977327,-0.5280520171368369,-0.12288850734977663,-0.505760013657891,-0.28109323820785975,0
1625,-0.4608933757072618,-0.5280520171368369,-0.12288850734977663,-0.505760013657891,-0.28109323820785975,0
1626,-0.4595407184768798,-0.48834733246858075,-0.04092039317515974,-0.056894918174964094,-0.8046538714823268,0
1627,-0.15021759449985056,-0.48834733246858075,-0.04092039317515974,-0.056894918174964094,-0.8046538714823268,0
1628,0.4913414774525063,-0.48834733246858075,-0.04092039317515974,-0.056894918174964094,-0.8046538714823268,0
1629,-0.45456547133581826,-0.18928366727095106,-0.17407530270576418,-0.5605754482495865,0.10534437206615176,3
1630,-0.010910674550129134,-0.18928366727095106,-0.17407530270576418,-0.5605754482495865,0.10534437206615176,3
1631,0.9092622373016706,-0.18928366727095106,-0.17407530270576418,-0.5605754482495865,0.10534437206615176,3
1632,-0.15647001236294697,1.8331543895677411,-0.15506628009330975,-0.3147071038985273,0.38270685040798247,4
1639,-0.4666890620703589,1.2028530577958694,-0.17932775555427422,-0.6771007299325529,-1.1287628349379493,0
1640,-0.10911938439974117,1.2028530577958694,-0.17932775555427422,-0.6771007299325529,-1.1287628349379493,0
1641,-0.3503712151172664,1.2028530577958694,-0.17932775555427422,-0.6771007299325529,-1.1287628349379493,0
1642,-0.46823310428655035,0.7167305915815505,-0.08599900241897525,-0.6887532581008495,-0.9760576502328964,0
1643,-0.3936043971706282,0.7167305915815505,-0.08599900241897525,-0.6887532581008495,-0.9760576502328964,0
1644,-0.23881893055982661,0.7167305915815505,-0.08599900241897525,-0.6887532581008495,-0.9760576502328964,0
1648,-0.4680424817907243,-0.49458543579225583,0.16865535035268445,-0.18978229149424705,1.9253408591631087,3
1649,-0.3882669672874971,-0.49458543579225583,0.16865535035268445,-0.18978229149424705,1.9253408591631087,3
1650,-0.46859528702861997,-0.0008479875927301959,-0.0998797421990193,-0.702008008892287,-1.1287628349379493,0
1651,-0.4037455139485773,-0.0008479875927301959,-0.0998797421990193,-0.702008008892287,-1.1287628349379493,0
1652,-0.2692422808936738,-0.0008479875927301959,-0.0998797421990193,-0.702008008892287,-1.1287628349379493,0
1653,-0.4199103015946314,0.3907756431372674,-0.16086373532775458,-0.1897337392935458,1.4080130905704806,3
1654,3.820296495561366,0.3907756431372674,-0.16086373532775458,-0.1897337392935458,1.4080130905704806,2
1655,0.9594340782031028,0.3907756431372674,-0.16086373532775458,-0.1897337392935458,1.4080130905704806,3
1656,-0.4699277382744445,-0.4622709365930381,-0.2201185233554374,-0.481483913307273,-0.9978726766193324,0
1657,-0.44105414883166355,-0.4622709365930381,-0.2201185233554374,-0.481483913307273,-0.9978726766193324,0
1658,-0.38116818554293275,-0.4622709365930381,-0.2201185233554374,-0.481483913307273,-0.9978726766193324,0
1662,-0.46981336477694885,0.12773561965563526,-0.21061615291155672,-0.703658783716129,-1.0975985115287548,0
1663,-0.43785169090178494,0.12773561965563526,-0.21061615291155672,-0.703658783716129,-1.0975985115287548,0
1664,-0.3715608117532968,0.12773561965563526,-0.21061615291155672,-0.703658783716129,-1.0975985115287548,0
1665,-0.46474471261293254,-0.3437750730077328,-0.1880643089530478,-0.6385988347764727,-0.7734895480731324,0
1666,-0.2959294303093293,-0.3437750730077328,-0.1880643089530478,-0.6385988347764727,-0.7734895480731324,0
1667,0.05420597002407015,-0.3437750730077328,-0.1880643089530478,-0.6385988347764727,-0.7734895480731324,0
1668,-0.4479318084810696,-0.04310973263240275,0.0934884500155641,1.814743866656983,1.9876695059814977,1
1669,0.17483188538283276,-0.04310973263240275,0.0934884500155641,1.814743866656983,1.9876695059814977,1
1670,1.466489917100556,-0.04310973263240275,0.0934884500155641,1.814743866656983,1.9876695059814977,1
1671,-0.46354379088922804,-0.38072600035292525,-0.21118317559591318,2.9457188297915744,1.9128751297994309,1
1672,-0.2623036220456034,-0.38072600035292525,-0.21118317559591318,2.9457188297915744,1.9128751297994309,1
1673,0.15508339481524772,-0.38072600035292525,-0.21118317559591318,2.9457188297915744,1.9128751297994309,1
1674,-0.47013742301985323,0.2791641728596216,-0.10211052076411957,-0.6726824796687404,-0.17825097095751796,0
1675,-0.4469253217031078,0.2791641728596216,-0.10211052076411957,-0.6726824796687404,-0.17825097095751796,0
1676,-0.3987817041572653,0.2791641728596216,-0.10211052076411957,-0.6726824796687404,-0.17825097095751796,0
1677,-0.44335686858124296,-0.3916567309516171,-0.21048586614589554,1.359275671878688,0.9904111568872747,1
1678,0.30293020257797887,-0.3916567309516171,-0.21048586614589554,1.359275671878688,0.9904111568872747,1
1679,1.8507848686859947,-0.3916567309516171,-0.21048586614589554,1.359275671878688,0.9904111568872747,2
1680,-0.4633150438942367,-0.4016882754856352,-0.21283959137718314,0.19853820971423855,-1.1287628349379493,0
1681,-0.2558987061858461,-0.4016882754856352,-0.21283959137718314,0.19853820971423855,-1.1287628349379493,0
1682,0.17429814239451963,-0.4016882754856352,-0.21283959137718314,0.19853820971423855,-1.1287628349379493,0
1683,-0.38693260981671435,5.7434335891892525,-0.0447586535250375,-0.6669047677852933,-0.15955237691200122,4
1684,1.8828094479847812,5.7434335891892525,-0.0447586535250375,-0.6669047677852933,-0.15955237691200122,4
1685,-0.46301004790091493,-0.41208511435842693,-0.18703424832688137,0.03802463419595231,0.18013874824821843,3
1686,-0.24735881837283635,-0.41208511435842693,-0.18703424832688137,0.03802463419595231,0.18013874824821843,3
1687,0.19991780583354887,-0.41208511435842693,-0.18703424832688137,0.03802463419595231,0.18013874824821843,3
1688,-0.4305851613608936,0.39133763442768865,-0.20625124042442877,-0.39268193822471237,-0.1938331326621152,0
1689,0.6605380047477618,0.39133763442768865,-0.20625124042442877,-0.39268193822471237,-0.1938331326621152,0
1690,2.9236082751953436,0.39133763442768865,-0.20625124042442877,-0.39268193822471237,-0.1938331326621152,2
1691,-0.43916317367306856,2.5706274604229313,0.00312081534301548,-0.5646538331084903,-0.5865036076179655,4
1692,0.4203536600068628,2.5706274604229313,0.00312081534301548,-0.5646538331084903,-0.5865036076179655,4
1693,2.2030552409726463,2.5706274604229313,0.00312081534301548,-0.5646538331084903,-0.5865036076179655,4
1697,-0.47013551679489496,-0.2628764267516043,-0.20904720664901705,-0.6044666376835038,0.2393509627256879,3
1698,-0.44687194740427644,-0.2628764267516043,-0.20904720664901705,-0.6044666376835038,0.2393509627256879,3
1699,-0.3986215812607714,-0.2628764267516043,-0.20904720664901705,-0.6044666376835038,0.2393509627256879,3
1700,-0.44030690864802524,0.5506340656975715,-0.14503909253704736,0.021419781556129593,1.7103070276396668,3
1701,0.3883290807080763,0.5506340656975715,-0.14503909253704736,0.021419781556129593,1.7103070276396668,3
1702,2.1069815030762866,0.5506340656975715,-0.14503909253704736,0.021419781556129593,1.7103070276396668,2
1706,-0.4535742343575225,-0.2418860520543733,-0.15351140235476163,0.40197193065241743,1.682259136571392,3
1707,0.016843960842152526,-0.2418860520543733,-0.15351140235476163,0.40197193065241743,1.682259136571392,3
1708,0.9925261434785155,-0.2418860520543733,-0.15351140235476163,0.40197193065241743,1.682259136571392,3
1709,-0.46934062098730006,-0.34751231508903363,-0.2120609291579968,-0.44841986462973127,-0.03801151561614284,0
1710,-0.4246148647916198,-0.34751231508903363,-0.2120609291579968,-0.44841986462973127,-0.03801151561614284,0
1711,-0.3318503334228015,-0.34751231508903363,-0.2120609291579968,-0.44841986462973127,-0.03801151561614284,0
1715,-0.46213318442011486,-0.45212699380093585,-0.07373063782335797,2.320026619354746,0.7473294342955579,1
1716,-0.22280664091043334,-0.45212699380093585,-0.07373063782335797,2.320026619354746,0.7473294342955579,1
1717,0.2735743382207579,-0.45212699380093585,-0.07373063782335797,2.320026619354746,0.7473294342955579,1
1718,-0.42963204888176304,0.01761342629760549,-0.17002968454574957,-0.10617540188671865,0.9218496453870467,3
1719,0.6872251541634172,0.01761342629760549,-0.17002968454574957,-0.10617540188671865,0.9218496453870467,3
1720,3.0036697234423095,0.01761342629760549,-0.17002968454574957,-0.10617540188671865,0.9218496453870467,2
1722,-0.37816397500871324,0.47572062668442844,-0.21174224650583962,0.3586633676269149,0.7847266223865911,3
1723,2.128331222608811,0.47572062668442844,-0.21174224650583962,0.3586633676269149,0.7847266223865911,2
1724,-0.4420225111104602,0.6837979019628695,-0.206954666624008,-0.6909381071324051,0.5478777644767131,3
1725,0.3402922117598965,0.6837979019628695,-0.206954666624008,-0.6909381071324051,0.5478777644767131,3
1726,-0.4681187307890547,-0.08140943907460602,-0.17110133906893457,-0.6593791766766017,-1.1007149438696744,0
1727,-0.39040193924074956,-0.08140943907460602,-0.17110133906893457,-0.6593791766766017,-1.1007149438696744,0
1728,-0.22921155677019067,-0.08140943907460602,-0.17110133906893457,-0.6593791766766017,-1.1007149438696744,0
1729,-0.4664984395745328,-0.36617042593101673,5.031845596864625,2.377221111780802,1.9752037766178197,1
1730,-0.3450337852341353,-0.36617042593101673,5.031845596864625,2.377221111780802,1.9752037766178197,1
1731,-0.0931070947503479,-0.36617042593101673,5.031845596864625,2.377221111780802,1.9752037766178197,1
1732,-0.4703604513399698,-0.5120633649243544,-0.20759814867788393,-0.6139343168202448,-1.1287628349379493,0
1733,-0.45317011466637114,-0.5120633649243544,-0.20759814867788393,-0.6139343168202448,-1.1287628349379493,0
1734,-0.41751608304705545,-0.5120633649243544,-0.20759814867788393,-0.6139343168202448,-1.1287628349379493,0
1735,-0.4634866041404802,-0.35453720621929835,-0.03653835378925945,-0.5225590751005187,0.6008571142723438,3
1736,-0.26070239308066406,-0.35453720621929835,-0.03653835378925945,-0.5225590751005187,0.6008571142723438,3
1737,0.15988708171006571,-0.35453720621929835,-0.03653835378925945,-0.5225590751005187,0.6008571142723438,3
1744,-0.4639088329687351,-0.32303759439119134,-0.16294159515381593,-0.39243917722120614,0.2642824214530436,3
1745,-0.27252480027179943,-0.32303759439119134,-0.16294159515381593,-0.39243917722120614,0.2642824214530436,3
1746,0.12441986013665962,-0.32303759439119134,-0.16294159515381593,-0.39243917722120614,0.2642824214530436,3
1747,-0.4709010567381326,-0.5249891646040415,-0.08520198995110422,-0.6329667794951294,-1.1287628349379493,0
1748,-0.4683070658149309,-0.5249891646040415,-0.08520198995110422,-0.6329667794951294,-1.1287628349379493,0
1749,-0.46292693649273475,-0.5249891646040415,-0.08520198995110422,-0.6329667794951294,-1.1287628349379493,0
1750,-0.4697218659789523,-0.5141427326989128,-0.2195826960938449,-0.3862730477321492,-1.1287628349379493,0
1751,-0.435289724557882,-0.5141427326989128,-0.2195826960938449,-0.3862730477321492,-1.1287628349379493,0
1752,-0.363874912721588,-0.5141427326989128,-0.2195826960938449,-0.3862730477321492,-1.1287628349379493,0
1753,-0.45769168026736645,-0.37777554607821406,-0.15389981595192057,0.21077336429095003,1.3830816318431247,3
1754,-0.09844452463347898,-0.37777554607821406,-0.15389981595192057,0.21077336429095003,1.3830816318431247,3
1755,0.6466606870516209,-0.37777554607821406,-0.15389981595192057,0.21077336429095003,1.3830816318431247,3
1756,-0.46910615531743394,-0.4716561911430718,-0.15775887325030766,0.518108794729774,1.4828074667525473,3
1757,-0.41804982603536855,-0.4716561911430718,-0.15775887325030766,0.518108794729774,1.4828074667525473,3
1758,-0.31215521715404776,-0.4716561911430718,-0.15775887325030766,0.518108794729774,1.4828074667525473,3
1759,-0.4645350278675238,-0.2425042424738366,-0.20651793070531274,1.7940606291582564,1.9814366412996587,1
1760,-0.29005825743788505,-0.2425042424738366,-0.20651793070531274,1.7940606291582564,1.9814366412996587,1
1761,-0.47064638508370893,-0.528080116701358,-0.08223842478852927,0.03486874115037197,-1.1287628349379493,0
1762,-0.4611762594910678,-0.528080116701358,-0.08223842478852927,0.03486874115037197,-1.1287628349379493,0
1769,-0.46836654003362865,-0.0778688939449526,-0.2141027001616449,-0.684335007837037,-1.1287628349379493,0
1770,-0.39734059808881994,-0.0778688939449526,-0.2141027001616449,-0.684335007837037,-1.1287628349379493,0
1771,-0.2500275333144019,-0.0778688939449526,-0.2141027001616449,-0.684335007837037,-1.1287628349379493,0
1772,-0.4685762247790374,-0.2993777610644598,-0.1292340233449371,-0.6891902279071607,-1.0975985115287548,0
1773,-0.40321177096026417,-0.2993777610644598,-0.1292340233449371,-0.6891902279071607,-1.0975985115287548,0
1774,-0.2676410519287345,-0.2993777610644598,-0.1292340233449371,-0.6891902279071607,-1.0975985115287548,0
1775,-0.39093568222906266,1.4726931758915978,-0.1365612776447277,-0.35990920275137805,-0.10345659477545127,0
1776,1.7707234204390283,1.4726931758915978,-0.1365612776447277,-0.35990920275137805,-0.10345659477545127,2
1777,6.254164522269143,1.4726931758915978,-0.1365612776447277,-0.35990920275137805,-0.10345659477545127,2
1778,-0.46714655606034156,-0.2686368374784214,-0.18202585378587754,-0.6871995876784099,-1.1287628349379493,0
1779,-0.363181046836781,-0.2686368374784214,-0.18202585378587754,-0.6871995876784099,-1.1287628349379493,0
1780,-0.147548879558285,-0.2686368374784214,-0.18202585378587754,-0.6871995876784099,-1.1287628349379493,0
1781,-0.46516408210375,-0.3579653530908675,-0.21392042102471046,-0.3682116290712894,0.7161651108863634,3
1782,-0.3076717760522177,-0.3579653530908675,-0.21392042102471046,-0.3682116290712894,0.7161651108863634,3
1783,0.01897893279540496,-0.3579653530908675,-0.21392042102471046,-0.3682116290712894,0.7161651108863634,3
1784,-0.47067879090799936,-0.49503502882459277,-0.16926570252551096,-0.6527275251805325,-1.1287628349379493,0
1785,-0.46208362257120006,-0.49503502882459277,-0.16926570252551096,-0.6527275251805325,-1.1287628349379493,0
1786,-0.4442566067615422,-0.49503502882459277,-0.16926570252551096,-0.6527275251805325,-1.1287628349379493,0
1787,-0.4708768476811627,-0.528080116701358,-0.12317415955430142,-0.49541839490852774,-0.28109323820785975,0
1788,-0.46762921221977327,-0.528080116701358,-0.12317415955430142,-0.49541839490852774,-0.28109323820785975,0
1789,-0.45456547133581826,-0.19243081849730967,-0.174518155374021,-0.5615464922636112,0.10534437206615176,3
1790,-0.15647001236294697,1.8147772743709685,-0.15558559213108603,-0.2883918111184574,0.38270685040798247,4
1797,-0.4666890620703589,1.1513746555932893,-0.18059269936360442,-0.6795283399676147,-1.1287628349379493,0
1798,-0.3503712151172664,1.1513746555932893,-0.18059269936360442,-0.6795283399676147,-1.1287628349379493,0
1799,-0.10911938439974117,1.1513746555932893,-0.18059269936360442,-0.6795283399676147,-1.1287628349379493,0
1800,-0.46823310428655035,0.6758457252034098,-0.0904550544745704,-0.6876851096854223,-0.9760576502328964,0
1801,-0.3936043971706282,0.6758457252034098,-0.0904550544745704,-0.6876851096854223,-0.9760576502328964,0
1802,-0.23881893055982661,0.6758457252034098,-0.0904550544745704,-0.6876851096854223,-0.9760576502328964,0
1803,-0.427916446419328,0.7113073756289862,-0.17525644704610105,-0.5614008356615074,1.1493492062741664,3
1804,0.735262023111597,0.7113073756289862,-0.17525644704610105,-0.5614008356615074,1.1493492062741664,3
1805,3.147780330286849,0.7113073756289862,-0.17525644704610105,-0.5614008356615074,1.1493492062741664,2
1806,-0.4698629266258636,-0.4346771642333583,-0.20982831556802803,0.13673125822156512,0.39517257977166026,3
